DATAFLOW,LAST UPDATE,freq,na_item,ppp_cat,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2008,10700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2009,9800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2010,10300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2011,10800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2012,10200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2013,10700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2014,11000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2015,11700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2016,12600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2017,13500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2018,14600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2019,15700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2020,13400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2021,15400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2022,17300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2023,19900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Montenegro,2024,21300,p,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2003,5400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2004,5900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2005,6500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2006,7100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2007,7600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2008,8500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2009,8700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2010,9100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2011,9300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2012,9400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2013,9900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2014,10400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2015,10800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2016,11400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2017,11800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2018,12500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2019,13200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2020,12700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2021,14100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2022,15100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2023,15800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,North Macedonia,2024,16700,e,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2003,17100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2004,17600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2005,18200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2006,18500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2007,19700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2008,20700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2009,20200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2010,21900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2011,21900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2012,22700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2013,23900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2014,25200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2015,27600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2016,28500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2017,31400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2018,32600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2019,33400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2020,31900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2021,36200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2022,37900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2023,40900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Malta,2024,43200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2003,28200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2004,29400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2005,30900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2006,32800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2007,34900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2008,36300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2009,33900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2010,34300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2011,35000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2012,35200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2013,35800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2014,35700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2015,36600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2016,36900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2017,38500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2018,39900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2019,40500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2020,40000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2021,43700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2022,48400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2023,50800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Netherlands,2024,53800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2003,31800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2004,34900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2005,39300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2006,43200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2007,44400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2008,48200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2009,42000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2010,44100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2011,46500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2012,48600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2013,48600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2014,47500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2015,43700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2016,41200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2017,44400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2018,47600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2019,46100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2020,42900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2021,56800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2022,77200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2023,65200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Norway,2024,64500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2003,10100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2004,11000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2005,11400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2006,12100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2007,13300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2008,14300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2009,14600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2010,15900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2011,17000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2012,17500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2013,17600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2014,18300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2015,19400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2016,19700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2017,20700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2018,21900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2019,23300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2020,23900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2021,26200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2022,28100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2023,29600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Poland,2024,31400,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2003,17100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2004,17500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2005,18600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2006,19600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2007,20300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2008,20700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2009,20000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2010,20700,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2011,19900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2012,19500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2013,20200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2014,20600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2015,21200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2016,21900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2017,22600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2018,23500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2019,24500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2020,22800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2021,24500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2022,27800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2023,30800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Portugal,2024,32400,e,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2003,6200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2004,7300,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2005,7900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2006,9200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2007,10800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2008,13000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2009,12600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2010,13100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2011,14000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2012,14600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2013,14200,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2014,14800,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2015,15500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2016,16600,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2017,18500,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2018,20100,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2019,21900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2020,21900,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2021,24000,,
ESTAT:SDG_10_10(1.0),10/07/25 11:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Gross domestic product,Percentage,Romania,2022,26500,,
